id,name,player_score,comp_score,computerHasAce,decision
6271,dataset,18,20,0,0
6272,dataset,18,17,0,1
6273,dataset,19,20,0,0
6274,dataset,16,14,0,1
6275,dataset,20,17,0,1
6276,dataset,19,19,1,0
6277,dataset,19,19,1,0
6278,dataset,16,20,0,0
6279,dataset,17,15,0,1
6280,dataset,17,17,0,0
6281,dataset,21,15,1,1
6282,dataset,17,13,0,1
6283,dataset,17,17,0,0
6284,dataset,21,11,0,1
6285,dataset,18,9,0,1
6286,dataset,17,10,0,1
6287,dataset,18,12,0,1
6288,dataset,20,18,0,1
6289,dataset,20,10,0,1
6290,dataset,20,15,0,1
6291,dataset,20,18,0,1
6292,dataset,21,19,0,1
6293,dataset,17,13,0,1
6294,dataset,17,14,1,1
6295,dataset,11,14,0,1
6296,dataset,13,18,0,0
6297,dataset,18,18,0,0
6298,dataset,18,18,0,0
6299,dataset,20,17,1,1
6300,dataset,20,19,0,1
6301,dataset,21,13,0,1
6302,dataset,20,9,0,1
6303,dataset,20,20,1,0
6304,dataset,19,14,0,1
6305,dataset,19,16,0,1
6306,dataset,20,19,0,1
6307,dataset,17,15,1,1
6308,dataset,17,16,1,1
6309,dataset,14,12,0,1
6310,dataset,17,14,0,1
6311,dataset,20,7,0,1
6312,dataset,20,17,0,1
6313,dataset,14,17,0,0
6314,dataset,12,13,0,1
6315,dataset,16,13,0,1
6316,dataset,16,15,0,1
6317,dataset,13,12,0,1
6318,dataset,21,18,0,1
6319,dataset,20,12,0,1
6320,dataset,20,19,0,1
6321,dataset,11,20,0,0
6322,dataset,12,20,0,0
6323,dataset,20,20,0,0
6324,dataset,20,20,0,0
6325,dataset,19,18,0,1
6326,dataset,17,14,0,1
6327,dataset,17,16,0,1
6328,dataset,17,17,1,0
6329,dataset,15,12,0,1
6330,dataset,11,15,0,1
6331,dataset,20,16,1,1
6332,dataset,18,7,0,1
6333,dataset,18,15,0,1
6334,dataset,18,16,1,1
6335,dataset,20,14,1,1
6336,dataset,20,20,1,0
6337,dataset,9,9,0,1
6338,dataset,19,19,0,0
6339,dataset,19,19,0,0
6340,dataset,16,13,0,1
6341,dataset,21,14,0,1
6342,dataset,18,20,0,0
6343,dataset,20,20,0,0
6344,dataset,20,20,0,0
6345,dataset,16,15,0,1
6346,dataset,21,20,0,1
6347,dataset,16,11,0,1
6348,dataset,16,20,0,0
6349,dataset,21,20,0,1
6350,dataset,16,17,0,0
6351,dataset,17,12,0,1
6352,dataset,19,18,0,1
6353,dataset,20,19,0,1
6354,dataset,20,13,0,1
6355,dataset,20,9,0,1
6356,dataset,20,17,0,1
6357,dataset,12,14,0,1
6358,dataset,13,16,0,0
6359,dataset,17,16,1,1
6360,dataset,20,18,1,1
6361,dataset,19,16,1,1
6362,dataset,19,16,0,1
6363,dataset,20,10,0,1
6364,dataset,20,18,0,1
6365,dataset,15,10,0,1
6366,dataset,19,15,0,1
6367,dataset,16,16,0,0
6368,dataset,16,16,0,0
6369,dataset,18,20,0,0
6370,dataset,17,15,0,1
6371,dataset,18,20,0,0
6372,dataset,11,17,0,0
6373,dataset,21,17,0,1
6374,dataset,17,11,0,1
6375,dataset,11,17,0,0
6376,dataset,21,17,0,1
6377,dataset,18,20,0,0
6378,dataset,18,17,0,1
6379,dataset,19,20,0,0
6380,dataset,16,14,0,1
6381,dataset,20,17,0,1
6382,dataset,19,19,1,0
6383,dataset,19,19,1,0
6384,dataset,16,20,0,0
6385,dataset,17,15,0,1
6386,dataset,17,17,0,0
6387,dataset,21,15,1,1
6388,dataset,17,13,0,1
6389,dataset,17,17,0,0
6390,dataset,21,11,0,1
6391,dataset,18,9,0,1
6392,dataset,17,10,0,1
6393,dataset,18,12,0,1
6394,dataset,20,18,0,1
6395,dataset,20,10,0,1
6396,dataset,20,15,0,1
6397,dataset,20,18,0,1
6398,dataset,21,19,0,1
6399,dataset,17,13,0,1
6400,dataset,17,14,1,1
6401,dataset,11,14,0,1
6402,dataset,13,18,0,0
6403,dataset,18,18,0,0
6404,dataset,18,18,0,0
6405,dataset,20,17,1,1
6406,dataset,20,19,0,1
6407,dataset,21,13,0,1
6408,dataset,14,17,0,0
6409,dataset,20,17,0,1
6410,dataset,20,9,0,1
6411,dataset,20,20,1,0
6412,dataset,19,14,0,1
6413,dataset,19,16,0,1
6414,dataset,20,19,0,1
6415,dataset,17,15,1,1
6416,dataset,17,16,1,1
6417,dataset,14,12,0,1
6418,dataset,17,14,0,1
6419,dataset,20,7,0,1
6420,dataset,20,17,0,1
6421,dataset,14,17,0,0
6422,dataset,12,13,0,1
6423,dataset,16,13,0,1
6424,dataset,16,15,0,1
6425,dataset,13,12,0,1
6426,dataset,21,18,0,1
6427,dataset,20,12,0,1
6428,dataset,20,19,0,1
6429,dataset,11,20,0,0
6430,dataset,12,20,0,0
6431,dataset,20,20,0,0
6432,dataset,20,20,0,0
6433,dataset,19,18,0,1
6434,dataset,17,14,0,1
6435,dataset,17,16,0,1
6436,dataset,17,17,1,0
6437,dataset,15,12,0,1
6438,dataset,11,15,0,1
6439,dataset,20,16,1,1
6440,dataset,18,7,0,1
6441,dataset,18,15,0,1
6442,dataset,18,16,1,1
6443,dataset,20,14,1,1
6444,dataset,20,20,1,0
6445,dataset,9,9,0,1
6446,dataset,19,19,0,0
6447,dataset,19,19,0,0
6448,dataset,16,13,0,1
6449,dataset,21,14,0,1
6450,dataset,18,20,0,0
6451,dataset,20,20,0,0
6452,dataset,20,20,0,0
6453,dataset,16,15,0,1
6454,dataset,21,20,0,1
6455,dataset,16,11,0,1
6456,dataset,16,20,0,0
6457,dataset,21,20,0,1
6458,dataset,16,17,0,0
6459,dataset,17,12,0,1
6460,dataset,19,18,0,1
6461,dataset,20,19,0,1
6462,dataset,20,13,0,1
6463,dataset,20,9,0,1
6464,dataset,20,17,0,1
6465,dataset,12,14,0,1
6466,dataset,13,16,0,0
6467,dataset,17,16,1,1
6468,dataset,20,18,1,1
6469,dataset,19,16,1,1
6470,dataset,19,16,0,1
6471,dataset,20,10,0,1
6472,dataset,20,18,0,1
6473,dataset,15,10,0,1
6474,dataset,19,15,0,1
6475,dataset,16,16,0,0
6476,dataset,16,16,0,0
6477,dataset,18,20,0,0
6478,dataset,17,15,0,1
6479,dataset,18,20,0,0
6480,dataset,11,17,0,0
6481,dataset,21,17,0,1
6482,dataset,17,11,0,1
6483,dataset,11,17,0,0
6484,dataset,21,17,0,1
6485,dataset,18,20,0,0
6486,dataset,18,17,0,1
6487,dataset,19,20,0,0
6488,dataset,16,14,0,1
6489,dataset,20,17,0,1
6490,dataset,19,19,1,0
6491,dataset,19,19,1,0
6492,dataset,16,20,0,0
6493,dataset,17,15,0,1
6494,dataset,17,17,0,0
6495,dataset,21,15,1,1
6496,dataset,17,13,0,1
6497,dataset,17,17,0,0
6498,dataset,21,11,0,1
6499,dataset,18,9,0,1
6500,dataset,17,10,0,1
6501,dataset,18,12,0,1
6502,dataset,20,18,0,1
6503,dataset,20,10,0,1
6504,dataset,20,15,0,1
6505,dataset,20,18,0,1
6506,dataset,21,19,0,1
6507,dataset,17,13,0,1
6508,dataset,17,14,1,1
6509,dataset,11,14,0,1
6510,dataset,13,18,0,0
6511,dataset,18,18,0,0
6512,dataset,18,18,0,0
6513,dataset,20,17,1,1
6514,dataset,20,19,0,1
6515,dataset,21,13,0,1
6516,dataset,14,17,0,0
6517,dataset,20,17,0,1
6518,dataset,20,9,0,0
6519,dataset,20,20,0,0
6520,dataset,14,18,0,1
6521,dataset,12,14,0,1
6522,dataset,19,16,0,0
6523,dataset,20,19,0,0
6524,dataset,17,15,0,0
6525,dataset,17,16,0,0
6526,dataset,17,19,0,1
6527,dataset,13,12,0,1
6528,dataset,14,14,1,1
6529,dataset,17,18,1,1
6530,dataset,20,7,0,0
6531,dataset,20,17,0,0
6532,dataset,15,17,0,1
6533,dataset,13,17,0,1
6534,dataset,14,17,1,1
6535,dataset,6,13,0,1
6536,dataset,13,15,0,1
6537,dataset,12,10,0,1
6538,dataset,16,13,0,0
6539,dataset,16,15,0,0
6540,dataset,16,17,0,1
6541,dataset,9,12,0,1
6542,dataset,13,18,0,1
6543,dataset,20,12,1,0
6544,dataset,20,19,1,0
6545,dataset,7,20,0,1
6546,dataset,11,20,0,1
6547,dataset,12,20,1,1
6548,dataset,20,20,1,0
6549,dataset,19,18,0,0
6550,dataset,13,12,0,1
6551,dataset,17,14,0,0
6552,dataset,17,16,0,0
6553,dataset,17,17,0,0
6554,dataset,9,12,0,1
6555,dataset,15,14,0,1
6556,dataset,8,15,0,1
6557,dataset,11,16,0,1
6558,dataset,18,7,0,0
6559,dataset,18,15,0,0
6560,dataset,18,16,0,0
6561,dataset,10,14,0,1
6562,dataset,20,20,0,0
6563,dataset,12,16,0,1
6564,dataset,6,9,0,1
6565,dataset,9,19,0,1
6566,dataset,19,19,0,0
6567,dataset,12,13,0,1
6568,dataset,16,17,0,1
6569,dataset,11,14,0,1
6570,dataset,16,18,0,1
6571,dataset,13,20,0,1
6572,dataset,18,20,0,1
6573,dataset,20,20,0,0
6574,dataset,16,15,0,0
6575,dataset,16,20,0,1
6576,dataset,6,11,0,1
6577,dataset,16,17,0,1
6578,dataset,15,20,0,1
6579,dataset,16,20,1,1
6580,dataset,14,17,0,1
6581,dataset,16,17,0,1
6582,dataset,17,12,1,0
6583,dataset,19,18,1,0
6584,dataset,20,19,0,0
6585,dataset,10,13,0,1
6586,dataset,9,9,0,1
6587,dataset,20,17,1,0
6588,dataset,6,14,0,1
6589,dataset,12,16,0,1
6590,dataset,13,16,1,1
6591,dataset,17,16,1,0
6592,dataset,17,18,1,1
6593,dataset,19,16,0,0
6594,dataset,19,16,0,0
6595,dataset,15,10,1,1
6596,dataset,20,18,1,0
6597,dataset,14,10,0,1
6598,dataset,15,18,1,1
6599,dataset,19,15,1,0
6600,dataset,7,16,0,1
6601,dataset,16,16,0,0
6602,dataset,15,13,0,1
6603,dataset,14,20,0,1
6604,dataset,18,20,0,1
6605,dataset,17,15,0,0
6606,dataset,17,20,0,1
6607,dataset,18,20,1,1
6608,dataset,7,17,0,1
6609,dataset,11,17,0,1
6610,dataset,12,10,0,1
6611,dataset,14,11,0,1
6612,dataset,17,20,0,1
6613,dataset,4,17,0,1
6614,dataset,11,17,0,1
6615,dataset,14,19,0,1
6616,dataset,12,20,1,1
6617,dataset,18,20,1,1
6618,dataset,14,15,0,1
6619,dataset,18,17,0,0
6620,dataset,14,20,0,1
6621,dataset,19,20,0,1
6622,dataset,14,14,0,1
6623,dataset,16,17,0,1
6624,dataset,14,19,0,1
6625,dataset,19,19,0,0
6626,dataset,8,20,0,1
6627,dataset,16,20,0,1
6628,dataset,17,15,0,0
6629,dataset,17,17,0,0
6630,dataset,15,15,0,1
6631,dataset,17,13,0,0
6632,dataset,17,17,0,0
6633,dataset,12,11,0,1
6634,dataset,18,9,0,0
6635,dataset,18,20,0,1
6636,dataset,16,20,0,1
6637,dataset,14,20,0,1
6638,dataset,14,15,0,1
6639,dataset,17,10,0,0
6640,dataset,17,20,0,1
6641,dataset,18,12,0,0
6642,dataset,20,18,0,0
6643,dataset,20,10,0,0
6644,dataset,20,15,0,0
6645,dataset,20,18,0,0
6646,dataset,12,12,0,1
6647,dataset,17,19,0,1
6648,dataset,15,13,0,1
6649,dataset,17,14,0,0
6650,dataset,17,20,0,1
6651,dataset,8,14,0,1
6652,dataset,11,18,0,1
6653,dataset,13,18,0,1
6654,dataset,18,18,0,0
6655,dataset,20,17,0,0
6656,dataset,13,19,0,1
6657,dataset,15,13,0,1
6658,dataset,8,17,0,1
6659,dataset,14,17,0,1
6660,dataset,17,19,1,1
6661,dataset,20,9,0,1
6662,dataset,20,20,1,0
6663,dataset,19,14,0,1
6664,dataset,19,16,0,1
6665,dataset,20,19,0,1
6666,dataset,17,15,1,1
6667,dataset,17,16,1,1
6668,dataset,14,12,0,1
6669,dataset,17,14,0,1
6670,dataset,20,7,0,1
6671,dataset,20,17,0,1
6672,dataset,14,17,0,0
6673,dataset,12,13,0,1
6674,dataset,16,13,0,1
6675,dataset,16,15,0,1
6676,dataset,13,12,0,1
6677,dataset,21,18,0,1
6678,dataset,20,12,0,1
6679,dataset,20,19,0,1
6680,dataset,11,20,0,0
6681,dataset,12,20,0,0
6682,dataset,20,20,0,0
6683,dataset,20,20,0,0
6684,dataset,19,18,0,1
6685,dataset,17,14,0,1
6686,dataset,17,16,0,1
6687,dataset,17,17,1,0
6688,dataset,15,12,0,1
6689,dataset,11,15,0,1
6690,dataset,20,16,1,1
6691,dataset,18,7,0,1
6692,dataset,18,15,0,1
6693,dataset,18,16,1,1
6694,dataset,20,14,1,1
6695,dataset,20,20,1,0
6696,dataset,9,9,0,1
6697,dataset,19,19,0,0
6698,dataset,19,19,0,0
6699,dataset,16,13,0,1
6700,dataset,21,14,0,1
6701,dataset,18,20,0,0
6702,dataset,20,20,0,0
6703,dataset,20,20,0,0
6704,dataset,16,15,0,1
6705,dataset,21,20,0,1
6706,dataset,16,11,0,1
6707,dataset,16,20,0,0
6708,dataset,21,20,0,1
6709,dataset,16,17,0,0
6710,dataset,17,12,0,1
6711,dataset,19,18,0,1
6712,dataset,20,19,0,1
6713,dataset,20,13,0,1
6714,dataset,20,9,0,1
6715,dataset,20,17,0,1
6716,dataset,12,14,0,1
6717,dataset,13,16,0,0
6718,dataset,17,16,1,1
6719,dataset,20,18,1,1
6720,dataset,19,16,1,1
6721,dataset,19,16,0,1
6722,dataset,20,10,0,1
6723,dataset,20,18,0,1
6724,dataset,15,10,0,1
6725,dataset,19,15,0,1
6726,dataset,16,16,0,0
6727,dataset,16,16,0,0
6728,dataset,18,20,0,0
6729,dataset,17,15,0,1
6730,dataset,18,20,0,0
6731,dataset,11,17,0,0
6732,dataset,21,17,0,1
6733,dataset,17,11,0,1
6734,dataset,11,17,0,0
6735,dataset,21,17,0,1
6736,dataset,18,20,0,0
6737,dataset,18,17,0,1
6738,dataset,19,20,0,0
6739,dataset,16,14,0,1
6740,dataset,20,17,0,1
6741,dataset,19,19,1,0
6742,dataset,19,19,1,0
6743,dataset,16,20,0,0
6744,dataset,17,15,0,1
6745,dataset,17,17,0,0
6746,dataset,21,15,1,1
6747,dataset,17,13,0,1
6748,dataset,17,17,0,0
6749,dataset,21,11,0,1
6750,dataset,18,9,0,1
6751,dataset,17,10,0,1
6752,dataset,18,12,0,1
6753,dataset,20,18,0,1
6754,dataset,20,10,0,1
6755,dataset,20,15,0,1
6756,dataset,20,18,0,1
6757,dataset,21,19,0,1
6758,dataset,17,13,0,1
6759,dataset,17,14,1,1
6760,dataset,11,14,0,1
6761,dataset,13,18,0,0
6762,dataset,18,18,0,0
6763,dataset,18,18,0,0
6764,dataset,20,17,1,1
6765,dataset,20,19,0,1
6766,dataset,21,13,0,1
6767,dataset,14,17,0,0
6768,dataset,20,17,0,1
6769,dataset,20,19,0,1
6770,dataset,20,9,0,1
6771,dataset,20,20,1,0
6772,dataset,19,14,0,1
6773,dataset,19,16,0,1
6774,dataset,20,19,0,1
6775,dataset,17,15,1,1
6776,dataset,17,16,1,1
6777,dataset,14,12,0,1
6778,dataset,17,14,0,1
6779,dataset,20,7,0,1
6780,dataset,20,17,0,1
6781,dataset,14,17,0,0
6782,dataset,12,13,0,1
6783,dataset,16,13,0,1
6784,dataset,16,15,0,1
6785,dataset,13,12,0,1
6786,dataset,21,18,0,1
6787,dataset,20,12,0,1
6788,dataset,20,19,0,1
6789,dataset,11,20,0,0
6790,dataset,12,20,0,0
6791,dataset,20,20,0,0
6792,dataset,20,20,0,0
6793,dataset,19,18,0,1
6794,dataset,17,14,0,1
6795,dataset,17,16,0,1
6796,dataset,17,17,1,0
6797,dataset,15,12,0,1
6798,dataset,11,15,0,1
6799,dataset,20,16,1,1
6800,dataset,18,7,0,1
6801,dataset,18,15,0,1
6802,dataset,18,16,1,1
6803,dataset,20,14,1,1
6804,dataset,20,20,1,0
6805,dataset,9,9,0,1
6806,dataset,19,19,0,0
6807,dataset,19,19,0,0
6808,dataset,16,13,0,1
6809,dataset,21,14,0,1
6810,dataset,18,20,0,0
6811,dataset,20,20,0,0
6812,dataset,20,20,0,0
6813,dataset,16,15,0,1
6814,dataset,21,20,0,1
6815,dataset,16,11,0,1
6816,dataset,16,20,0,0
6817,dataset,21,20,0,1
6818,dataset,16,17,0,0
6819,dataset,17,12,0,1
6820,dataset,19,18,0,1
6821,dataset,20,19,0,1
6822,dataset,20,13,0,1
6823,dataset,20,9,0,1
6824,dataset,20,17,0,1
6825,dataset,12,14,0,1
6826,dataset,13,16,0,0
6827,dataset,17,16,1,1
6828,dataset,20,18,1,1
6829,dataset,19,16,1,1
6830,dataset,19,16,0,1
6831,dataset,20,10,0,1
6832,dataset,20,18,0,1
6833,dataset,15,10,0,1
6834,dataset,19,15,0,1
6835,dataset,16,16,0,0
6836,dataset,16,16,0,0
6837,dataset,18,20,0,0
6838,dataset,17,15,0,1
6839,dataset,18,20,0,0
6840,dataset,11,17,0,0
6841,dataset,21,17,0,1
6842,dataset,17,11,0,1
6843,dataset,11,17,0,0
6844,dataset,21,17,0,1
6845,dataset,18,20,0,0
6846,dataset,18,17,0,1
6847,dataset,19,20,0,0
6848,dataset,16,14,0,1
6849,dataset,20,17,0,1
6850,dataset,19,19,1,0
6851,dataset,19,19,1,0
6852,dataset,16,20,0,0
6853,dataset,17,15,0,1
6854,dataset,17,17,0,0
6855,dataset,21,15,1,1
6856,dataset,17,13,0,1
6857,dataset,17,17,0,0
6858,dataset,21,11,0,1
6859,dataset,18,9,0,1
6860,dataset,17,10,0,1
6861,dataset,18,12,0,1
6862,dataset,20,18,0,1
6863,dataset,20,10,0,1
6864,dataset,20,15,0,1
6865,dataset,20,18,0,1
6866,dataset,21,19,0,1
6867,dataset,17,13,0,1
6868,dataset,17,14,1,1
6869,dataset,11,14,0,1
6870,dataset,13,18,0,0
6871,dataset,18,18,0,0
6872,dataset,18,18,0,0
6873,dataset,20,17,1,1
6874,dataset,20,19,0,1
6875,dataset,21,13,0,1
6876,dataset,14,17,0,0
6877,dataset,20,17,0,1
6878,dataset,20,19,0,1
6879,dataset,16,15,0,1
6880,dataset,20,9,0,0
6881,dataset,20,20,0,0
6882,dataset,14,18,0,1
6883,dataset,12,14,0,1
6884,dataset,19,16,0,0
6885,dataset,20,19,0,0
6886,dataset,17,15,0,0
6887,dataset,17,16,0,0
6888,dataset,17,19,0,1
6889,dataset,13,12,0,1
6890,dataset,14,14,1,1
6891,dataset,17,18,1,1
6892,dataset,20,7,0,0
6893,dataset,20,17,0,0
6894,dataset,15,17,0,1
6895,dataset,13,17,0,1
6896,dataset,14,17,1,1
6897,dataset,6,13,0,1
6898,dataset,13,15,0,1
6899,dataset,12,10,0,1
6900,dataset,16,13,0,0
6901,dataset,16,15,0,0
6902,dataset,16,17,0,1
6903,dataset,9,12,0,1
6904,dataset,13,18,0,1
6905,dataset,20,12,1,0
6906,dataset,20,19,1,0
6907,dataset,7,20,0,1
6908,dataset,11,20,0,1
6909,dataset,12,20,1,1
6910,dataset,20,20,1,0
6911,dataset,19,18,0,0
6912,dataset,13,12,0,1
6913,dataset,17,14,0,0
6914,dataset,17,16,0,0
6915,dataset,17,17,0,0
6916,dataset,9,12,0,1
6917,dataset,15,14,0,1
6918,dataset,8,15,0,1
6919,dataset,11,16,0,1
6920,dataset,18,7,0,0
6921,dataset,18,15,0,0
6922,dataset,18,16,0,0
6923,dataset,10,14,0,1
6924,dataset,20,20,0,0
6925,dataset,12,16,0,1
6926,dataset,6,9,0,1
6927,dataset,9,19,0,1
6928,dataset,19,19,0,0
6929,dataset,12,13,0,1
6930,dataset,16,17,0,1
6931,dataset,11,14,0,1
6932,dataset,16,18,0,1
6933,dataset,13,20,0,1
6934,dataset,18,20,0,1
6935,dataset,20,20,0,0
6936,dataset,16,15,0,0
6937,dataset,16,20,0,1
6938,dataset,6,11,0,1
6939,dataset,16,17,0,1
6940,dataset,15,20,0,1
6941,dataset,16,20,1,1
6942,dataset,14,17,0,1
6943,dataset,16,17,0,1
6944,dataset,17,12,1,0
6945,dataset,19,18,1,0
6946,dataset,20,19,0,0
6947,dataset,10,13,0,1
6948,dataset,9,9,0,1
6949,dataset,20,17,1,0
6950,dataset,6,14,0,1
6951,dataset,12,16,0,1
6952,dataset,13,16,1,1
6953,dataset,17,16,1,0
6954,dataset,17,18,1,1
6955,dataset,19,16,0,0
6956,dataset,19,16,0,0
6957,dataset,15,10,1,1
6958,dataset,20,18,1,0
6959,dataset,14,10,0,1
6960,dataset,15,18,1,1
6961,dataset,19,15,1,0
6962,dataset,7,16,0,1
6963,dataset,16,16,0,0
6964,dataset,15,13,0,1
6965,dataset,14,20,0,1
6966,dataset,18,20,0,1
6967,dataset,17,15,0,0
6968,dataset,17,20,0,1
6969,dataset,18,20,1,1
6970,dataset,7,17,0,1
6971,dataset,11,17,0,1
6972,dataset,12,10,0,1
6973,dataset,14,11,0,1
6974,dataset,17,20,0,1
6975,dataset,4,17,0,1
6976,dataset,11,17,0,1
6977,dataset,14,19,0,1
6978,dataset,12,20,1,1
6979,dataset,18,20,1,1
6980,dataset,14,15,0,1
6981,dataset,18,17,0,0
6982,dataset,14,20,0,1
6983,dataset,19,20,0,1
6984,dataset,14,14,0,1
6985,dataset,16,17,0,1
6986,dataset,14,19,0,1
6987,dataset,19,19,0,0
6988,dataset,8,20,0,1
6989,dataset,16,20,0,1
6990,dataset,17,15,0,0
6991,dataset,17,17,0,0
6992,dataset,15,15,0,1
6993,dataset,17,13,0,0
6994,dataset,17,17,0,0
6995,dataset,12,11,0,1
6996,dataset,18,9,0,0
6997,dataset,18,20,0,1
6998,dataset,16,20,0,1
6999,dataset,14,20,0,1
7000,dataset,14,15,0,1
7001,dataset,17,10,0,0
7002,dataset,17,20,0,1
7003,dataset,18,12,0,0
7004,dataset,20,18,0,0
7005,dataset,20,10,0,0
7006,dataset,20,15,0,0
7007,dataset,20,18,0,0
7008,dataset,12,12,0,1
7009,dataset,17,19,0,1
7010,dataset,15,13,0,1
7011,dataset,17,14,0,0
7012,dataset,17,20,0,1
7013,dataset,8,14,0,1
7014,dataset,11,18,0,1
7015,dataset,13,18,0,1
7016,dataset,18,18,0,0
7017,dataset,20,17,0,0
7018,dataset,13,19,0,1
7019,dataset,15,13,0,1
7020,dataset,8,17,0,1
7021,dataset,14,17,0,1
7022,dataset,17,19,1,1
7023,dataset,12,13,0,1
7024,dataset,10,15,0,1
7025,dataset,16,19,0,1
7026,dataset,20,13,1,0
7027,dataset,20,17,1,0
7028,dataset,20,9,0,0
7029,dataset,20,20,0,0
7030,dataset,14,18,0,1
7031,dataset,12,14,0,1
7032,dataset,19,16,0,0
7033,dataset,20,19,0,0
7034,dataset,17,15,0,0
7035,dataset,17,16,0,0
7036,dataset,17,19,0,1
7037,dataset,13,12,0,1
7038,dataset,14,14,1,1
7039,dataset,17,18,1,1
7040,dataset,20,7,0,0
7041,dataset,20,17,0,0
7042,dataset,15,17,0,1
7043,dataset,13,17,0,1
7044,dataset,14,17,1,1
7045,dataset,6,13,0,1
7046,dataset,13,15,0,1
7047,dataset,12,10,0,1
7048,dataset,16,13,0,0
7049,dataset,16,15,0,0
7050,dataset,16,17,0,1
7051,dataset,9,12,0,1
7052,dataset,13,18,0,1
7053,dataset,20,12,1,0
7054,dataset,20,19,1,0
7055,dataset,7,20,0,1
7056,dataset,11,20,0,1
7057,dataset,12,20,1,1
7058,dataset,20,20,1,0
7059,dataset,19,18,0,0
7060,dataset,13,12,0,1
7061,dataset,17,14,0,0
7062,dataset,17,16,0,0
7063,dataset,17,17,0,0
7064,dataset,9,12,0,1
7065,dataset,15,14,0,1
7066,dataset,8,15,0,1
7067,dataset,11,16,0,1
7068,dataset,18,7,0,0
7069,dataset,18,15,0,0
7070,dataset,18,16,0,0
7071,dataset,10,14,0,1
7072,dataset,20,20,0,0
7073,dataset,12,16,0,1
7074,dataset,6,9,0,1
7075,dataset,9,19,0,1
7076,dataset,19,19,0,0
7077,dataset,12,13,0,1
7078,dataset,16,17,0,1
7079,dataset,11,14,0,1
7080,dataset,16,18,0,1
7081,dataset,13,20,0,1
7082,dataset,18,20,0,1
7083,dataset,20,20,0,0
7084,dataset,16,15,0,0
7085,dataset,16,20,0,1
7086,dataset,6,11,0,1
7087,dataset,16,17,0,1
7088,dataset,15,20,0,1
7089,dataset,16,20,1,1
7090,dataset,14,17,0,1
7091,dataset,16,17,0,1
7092,dataset,17,12,1,0
7093,dataset,19,18,1,0
7094,dataset,20,19,0,0
7095,dataset,10,13,0,1
7096,dataset,9,9,0,1
7097,dataset,20,17,1,0
7098,dataset,6,14,0,1
7099,dataset,12,16,0,1
7100,dataset,13,16,1,1
7101,dataset,17,16,1,0
7102,dataset,17,18,1,1
7103,dataset,19,16,0,0
7104,dataset,19,16,0,0
7105,dataset,15,10,1,1
7106,dataset,20,18,1,0
7107,dataset,14,10,0,1
7108,dataset,15,18,1,1
7109,dataset,19,15,1,0
7110,dataset,7,16,0,1
7111,dataset,16,16,0,0
7112,dataset,15,13,0,1
7113,dataset,14,20,0,1
7114,dataset,18,20,0,1
7115,dataset,17,15,0,0
7116,dataset,17,20,0,1
7117,dataset,18,20,1,1
7118,dataset,7,17,0,1
7119,dataset,11,17,0,1
7120,dataset,12,10,0,1
7121,dataset,14,11,0,1
7122,dataset,17,20,0,1
7123,dataset,4,17,0,1
7124,dataset,11,17,0,1
7125,dataset,14,19,0,1
7126,dataset,12,20,1,1
7127,dataset,18,20,1,1
7128,dataset,14,15,0,1
7129,dataset,18,17,0,0
7130,dataset,14,20,0,1
7131,dataset,19,20,0,1
7132,dataset,14,14,0,1
7133,dataset,16,17,0,1
7134,dataset,14,19,0,1
7135,dataset,19,19,0,0
7136,dataset,8,20,0,1
7137,dataset,16,20,0,1
7138,dataset,17,15,0,0
7139,dataset,17,17,0,0
7140,dataset,15,15,0,1
7141,dataset,17,13,0,0
7142,dataset,17,17,0,0
7143,dataset,12,11,0,1
7144,dataset,18,9,0,0
7145,dataset,18,20,0,1
7146,dataset,16,20,0,1
7147,dataset,14,20,0,1
7148,dataset,14,15,0,1
7149,dataset,17,10,0,0
7150,dataset,17,20,0,1
7151,dataset,18,12,0,0
7152,dataset,20,18,0,0
7153,dataset,20,10,0,0
7154,dataset,20,15,0,0
7155,dataset,20,18,0,0
7156,dataset,12,12,0,1
7157,dataset,17,19,0,1
7158,dataset,15,13,0,1
7159,dataset,17,14,0,0
7160,dataset,17,20,0,1
7161,dataset,8,14,0,1
7162,dataset,11,18,0,1
7163,dataset,13,18,0,1
7164,dataset,18,18,0,0
7165,dataset,20,17,0,0
7166,dataset,13,19,0,1
7167,dataset,15,13,0,1
7168,dataset,8,17,0,1
7169,dataset,14,17,0,1
7170,dataset,17,19,1,1
7171,dataset,12,13,0,1
7172,dataset,10,15,0,1
7173,dataset,16,19,0,1
7174,dataset,20,13,1,0
7175,dataset,20,17,1,0
7176,dataset,18,17,0,0
7177,dataset,18,18,0,0
7178,dataset,19,12,0,0
7179,dataset,20,9,0,0
7180,dataset,20,20,0,0
7181,dataset,14,18,0,1
7182,dataset,12,14,0,1
7183,dataset,19,16,0,0
7184,dataset,20,19,0,0
7185,dataset,17,15,0,0
7186,dataset,17,16,0,0
7187,dataset,17,19,0,1
7188,dataset,13,12,0,1
7189,dataset,14,14,1,1
7190,dataset,17,18,1,1
7191,dataset,20,7,0,0
7192,dataset,20,17,0,0
7193,dataset,15,17,0,1
7194,dataset,13,17,0,1
7195,dataset,14,17,1,1
7196,dataset,6,13,0,1
7197,dataset,13,15,0,1
7198,dataset,12,10,0,1
7199,dataset,16,13,0,0
7200,dataset,16,15,0,0
7201,dataset,16,17,0,1
